customer_id,age,gender,country,tenure_months,num_orders,avg_order_value,total_spend,days_since_last_order,num_returns,num_complaints,discount_used,newsletter_subscribed,preferred_category,payment_method,device_type,churn,return_rate,complaint_rate,spend_per_order,recency_score,predicted_churn,churn_probability,churn_risk_segment
CUST_00718,62,Female,France,14,4,367.52,1470.08,317,1,0,1,0,Electronics,PayPal,Desktop,0,0.2,0.0,294.01599999999996,0.0031446540880503146,1.0,0.7993,High Risk
CUST_00719,30,Male,Austria,58,11,449.95,4949.45,44,2,1,1,1,Home & Garden,SEPA,Desktop,0,0.16666666666666666,0.01694915254237288,412.45416666666665,0.022222222222222223,0.0,0.0,Low Risk
CUST_00720,67,Male,Germany,36,7,415.91,2911.37,265,1,2,1,1,Electronics,Klarna,Desktop,0,0.125,0.05405405405405406,363.92125,0.0037593984962406013,,,
CUST_00721,45,Female,France,6,3,311.69,935.07,149,1,1,1,1,Fashion,Credit Card,Mobile,0,0.25,0.14285714285714285,233.7675,0.006666666666666667,,,
CUST_00722,37,Male,Netherlands,9,7,35.44,248.08,182,5,2,0,1,Books,Klarna,Mobile,1,0.625,0.2,31.01,0.00546448087431694,,,
CUST_00723,45,Male,Germany,21,9,379.77,3417.93,359,1,0,0,1,Home & Garden,Credit Card,Desktop,1,0.1,0.0,341.793,0.002777777777777778,0.0,0.2146,Low Risk
CUST_00724,25,Female,Germany,12,10,487.98,4879.8,199,1,2,1,0,Home & Garden,SEPA,Mobile,0,0.09090909090909091,0.15384615384615385,443.6181818181818,0.005,,,
CUST_00725,58,Female,Switzerland,58,8,166.67,1333.36,141,0,0,1,0,Books,SEPA,Tablet,0,0.0,0.0,148.1511111111111,0.007042253521126761,,,
CUST_00726,56,Female,Netherlands,30,12,311.31,3735.72,212,1,1,1,0,Electronics,SEPA,Mobile,0,0.07692307692307693,0.03225806451612903,287.3630769230769,0.004694835680751174,,,
CUST_00727,18,Male,France,31,10,388.96,3889.6,141,0,0,0,1,Electronics,SEPA,Tablet,0,0.0,0.0,353.59999999999997,0.007042253521126761,0.0,0.0003,Low Risk
CUST_00728,20,Male,France,40,10,326.76,3267.6,308,0,2,1,1,Fashion,Credit Card,Mobile,0,0.0,0.04878048780487805,297.05454545454546,0.003236245954692557,,,
CUST_00729,30,Male,Germany,56,9,462.82,4165.38,284,2,1,1,1,Books,Credit Card,Desktop,0,0.2,0.017543859649122806,416.538,0.0035087719298245615,,,
CUST_00730,45,Female,France,4,9,247.2,2224.8,357,1,0,0,1,Fashion,Credit Card,Mobile,1,0.1,0.0,222.48000000000002,0.002793296089385475,,,
CUST_00731,66,Male,France,31,8,275.29,2202.32,89,2,0,0,0,Sports,SEPA,Desktop,0,0.2222222222222222,0.0,244.70222222222225,0.011111111111111112,,,
CUST_00732,42,Male,France,27,5,38.36,191.8,174,5,2,1,1,Home & Garden,Klarna,Desktop,0,0.8333333333333334,0.07142857142857142,31.96666666666667,0.005714285714285714,,,
CUST_00733,50,Male,Germany,58,9,452.11,4068.99,176,2,1,0,1,Fashion,SEPA,Tablet,0,0.2,0.01694915254237288,406.899,0.005649717514124294,0.0,0.0006,Low Risk
CUST_00734,55,Male,Germany,57,5,145.9,729.5,236,0,0,0,0,Fashion,SEPA,Mobile,1,0.0,0.0,121.58333333333333,0.004219409282700422,0.0,0.4573,Medium Risk
CUST_00735,23,Male,Germany,25,6,489.64,2937.84,225,0,3,0,0,Fashion,PayPal,Tablet,0,0.0,0.11538461538461539,419.6914285714286,0.004424778761061947,,,
CUST_00736,61,Male,Switzerland,5,8,117.01,936.08,360,3,0,0,0,Fashion,SEPA,Mobile,1,0.3333333333333333,0.0,104.00888888888889,0.002770083102493075,1.0,0.9773,High Risk
CUST_00737,62,Male,Germany,6,6,141.66,849.96,54,2,0,0,1,Home & Garden,SEPA,Desktop,0,0.2857142857142857,0.0,121.42285714285715,0.01818181818181818,,,
CUST_00738,49,Female,France,5,14,252.62,3536.68,155,2,0,0,1,Electronics,Credit Card,Mobile,0,0.13333333333333333,0.0,235.77866666666665,0.00641025641025641,,,
CUST_00739,62,Female,Germany,51,10,337.04,3370.4,335,3,2,1,0,Electronics,SEPA,Mobile,0,0.2727272727272727,0.038461538461538464,306.40000000000003,0.002976190476190476,,,
CUST_00740,64,Female,Germany,27,9,231.52,2083.68,93,2,1,1,1,Beauty,Credit Card,Mobile,0,0.2,0.03571428571428571,208.368,0.010638297872340425,,,
CUST_00741,38,Male,Netherlands,8,10,188.87,1888.7,95,2,0,1,0,Electronics,Credit Card,Desktop,0,0.18181818181818182,0.0,171.70000000000002,0.010416666666666666,0.0,0.0056,Low Risk
CUST_00742,33,Male,France,9,7,279.24,1954.68,315,2,0,0,0,Electronics,PayPal,Desktop,1,0.25,0.0,244.335,0.0031645569620253164,,,
CUST_00743,38,Female,France,15,12,479.98,5759.76,18,2,0,0,1,Beauty,Credit Card,Mobile,0,0.15384615384615385,0.0,443.05846153846153,0.05263157894736842,,,
CUST_00744,28,Male,Germany,36,9,481.74,4335.66,152,1,2,0,0,Sports,PayPal,Tablet,0,0.1,0.05405405405405406,433.566,0.006535947712418301,,,
CUST_00745,54,Female,Netherlands,57,5,177.46,887.3,317,3,0,0,1,Sports,SEPA,Mobile,1,0.5,0.0,147.88333333333333,0.0031446540880503146,,,
CUST_00746,53,Male,Germany,41,6,346.48,2078.88,125,1,0,1,1,Books,Klarna,Desktop,0,0.14285714285714285,0.0,296.98285714285714,0.007936507936507936,,,
CUST_00747,52,Male,Germany,7,9,366.52,3298.68,300,0,0,0,1,Books,SEPA,Mobile,0,0.0,0.0,329.868,0.0033222591362126247,,,
CUST_00748,36,Female,France,32,7,333.64,2335.48,175,2,2,0,1,Beauty,Klarna,Mobile,0,0.25,0.06060606060606061,291.935,0.005681818181818182,,,
CUST_00749,37,Female,Germany,8,11,74.24,816.64,221,0,0,1,0,Beauty,SEPA,Desktop,1,0.0,0.0,68.05333333333333,0.0045045045045045045,,,
CUST_00750,35,Female,Germany,47,4,278.95,1115.8,37,3,1,1,1,Home & Garden,SEPA,Mobile,0,0.6,0.020833333333333332,223.16,0.02631578947368421,0.0,0.0026,Low Risk
CUST_00751,64,Female,France,51,8,386.36,3090.88,329,3,0,0,0,Beauty,Klarna,Mobile,0,0.3333333333333333,0.0,343.43111111111114,0.0030303030303030303,,,
CUST_00752,58,Female,Netherlands,15,4,116.39,465.56,158,2,0,1,1,Home & Garden,Credit Card,Mobile,1,0.4,0.0,93.112,0.006289308176100629,0.0,0.263,Low Risk
CUST_00753,66,Male,Austria,37,9,187.14,1684.26,143,1,2,1,1,Sports,SEPA,Mobile,0,0.1,0.05263157894736842,168.426,0.006944444444444444,,,
CUST_00754,31,Male,Germany,19,9,117.82,1060.38,232,1,0,0,1,Home & Garden,Klarna,Mobile,0,0.1,0.0,106.03800000000001,0.004291845493562232,,,
CUST_00755,32,Male,Germany,39,7,445.73,3120.11,303,1,0,0,1,Electronics,Klarna,Mobile,0,0.125,0.0,390.01375,0.003289473684210526,,,
CUST_00756,48,Female,Germany,6,9,432.1,3888.9,47,1,0,1,0,Electronics,PayPal,Mobile,0,0.1,0.0,388.89,0.020833333333333332,,,
CUST_00757,18,Female,Switzerland,59,7,101.22,708.54,205,0,1,0,1,Beauty,PayPal,Desktop,0,0.0,0.016666666666666666,88.5675,0.0048543689320388345,,,
CUST_00758,20,Female,France,19,12,385.06,4620.72,271,0,0,1,0,Sports,Credit Card,Desktop,0,0.0,0.0,355.44,0.003676470588235294,,,
CUST_00759,33,Female,Netherlands,57,11,194.71,2141.81,182,1,1,1,1,Books,Klarna,Mobile,0,0.08333333333333333,0.017241379310344827,178.48416666666665,0.00546448087431694,,,
CUST_00760,40,Female,Germany,28,7,349.36,2445.52,197,0,0,0,1,Beauty,Klarna,Desktop,0,0.0,0.0,305.69,0.005050505050505051,0.0,0.0179,Low Risk
CUST_00761,28,Female,France,17,9,256.82,2311.38,298,0,1,0,0,Sports,Klarna,Mobile,0,0.0,0.05555555555555555,231.138,0.0033444816053511705,,,
CUST_00762,29,Male,Germany,42,11,246.55,2712.05,119,0,0,1,1,Home & Garden,Credit Card,Tablet,0,0.0,0.0,226.0041666666667,0.008333333333333333,,,
CUST_00763,27,Male,France,19,9,443.02,3987.18,62,1,1,1,0,Electronics,PayPal,Desktop,0,0.1,0.05,398.71799999999996,0.015873015873015872,,,
CUST_00764,49,Male,Switzerland,31,8,325.74,2605.92,281,1,1,1,1,Fashion,Klarna,Mobile,0,0.1111111111111111,0.03125,289.5466666666667,0.0035460992907801418,,,
CUST_00765,33,Male,Switzerland,11,4,133.17,532.68,12,2,2,1,1,Fashion,SEPA,Desktop,0,0.4,0.16666666666666666,106.53599999999999,0.07692307692307693,0.0,0.0025,Low Risk
CUST_00766,25,Male,France,15,10,73.16,731.6,265,4,0,0,0,Home & Garden,SEPA,Mobile,1,0.36363636363636365,0.0,66.50909090909092,0.0037593984962406013,,,
CUST_00767,55,Female,France,10,10,468.04,4680.4,125,0,1,1,1,Fashion,PayPal,Mobile,0,0.0,0.09090909090909091,425.49090909090904,0.007936507936507936,,,
CUST_00768,29,Female,Switzerland,43,9,93.63,842.67,346,3,0,0,1,Sports,SEPA,Desktop,1,0.3,0.0,84.267,0.002881844380403458,,,
CUST_00769,41,Female,Netherlands,23,11,372.36,4095.96,293,2,2,0,0,Home & Garden,Credit Card,Desktop,0,0.16666666666666666,0.08333333333333333,341.33,0.003401360544217687,,,
CUST_00770,45,Female,Germany,3,8,258.01,2064.08,137,1,0,1,1,Fashion,Klarna,Tablet,0,0.1111111111111111,0.0,229.3422222222222,0.007246376811594203,,,
CUST_00771,25,Female,France,3,9,87.23,785.07,197,3,1,1,0,Fashion,Klarna,Mobile,1,0.3,0.25,78.507,0.005050505050505051,,,
CUST_00772,45,Female,Germany,18,10,392.79,3927.9,183,0,0,1,1,Electronics,Klarna,Mobile,0,0.0,0.0,357.08181818181816,0.005434782608695652,,,
CUST_00773,53,Male,France,25,4,454.15,1816.6,302,2,0,0,1,Sports,Credit Card,Mobile,1,0.4,0.0,363.32,0.0033003300330033004,,,
CUST_00774,43,Female,France,43,11,78.32,861.52,95,1,1,1,0,Fashion,Klarna,Mobile,0,0.08333333333333333,0.022727272727272728,71.79333333333334,0.010416666666666666,,,
CUST_00775,25,Female,France,20,12,52.2,626.4,236,3,0,1,0,Books,SEPA,Desktop,1,0.23076923076923078,0.0,48.184615384615384,0.004219409282700422,,,
CUST_00776,67,Female,Germany,58,8,427.93,3423.44,101,2,2,1,1,Electronics,Credit Card,Tablet,0,0.2222222222222222,0.03389830508474576,380.38222222222225,0.00980392156862745,0.0,0.0004,Low Risk
CUST_00777,45,Female,Germany,29,7,260.46,1823.22,7,0,0,1,1,Electronics,Klarna,Desktop,0,0.0,0.0,227.9025,0.125,,,
CUST_00778,45,Male,France,22,5,343.78,1718.9,125,0,1,0,0,Fashion,Credit Card,Desktop,0,0.0,0.043478260869565216,286.48333333333335,0.007936507936507936,0.0,0.0138,Low Risk
CUST_00779,54,Male,Austria,50,10,231.91,2319.1,209,1,0,1,1,Beauty,SEPA,Desktop,0,0.09090909090909091,0.0,210.8272727272727,0.004761904761904762,,,
CUST_00780,58,Female,Netherlands,57,8,217.97,1743.76,203,4,1,1,1,Books,Klarna,Mobile,1,0.4444444444444444,0.017241379310344827,193.7511111111111,0.004901960784313725,0.0,0.1075,Low Risk
CUST_00781,53,Male,Germany,15,6,163.84,983.04,165,2,1,0,0,Books,PayPal,Desktop,0,0.2857142857142857,0.0625,140.43428571428572,0.006024096385542169,,,
CUST_00782,44,Male,Switzerland,39,4,290.21,1160.84,316,0,0,1,1,Fashion,SEPA,Desktop,1,0.0,0.0,232.16799999999998,0.0031545741324921135,1.0,0.7627,High Risk
CUST_00783,34,Female,Switzerland,10,10,96.71,967.1,292,4,0,1,0,Electronics,Credit Card,Mobile,1,0.36363636363636365,0.0,87.91818181818182,0.0034129692832764505,,,
CUST_00784,26,Female,Germany,21,6,364.27,2185.62,1,1,1,1,1,Electronics,PayPal,Desktop,0,0.14285714285714285,0.045454545454545456,312.2314285714286,0.5,,,
CUST_00785,50,Female,Germany,55,7,283.73,1986.11,129,2,3,1,0,Fashion,Credit Card,Mobile,0,0.25,0.05357142857142857,248.26375,0.007692307692307693,,,
CUST_00786,37,Female,Netherlands,52,7,426.81,2987.67,206,1,3,1,1,Beauty,SEPA,Mobile,0,0.125,0.05660377358490566,373.45875,0.004830917874396135,,,
CUST_00787,30,Female,Austria,29,11,462.09,5082.99,297,1,1,1,1,Home & Garden,SEPA,Mobile,0,0.08333333333333333,0.03333333333333333,423.5825,0.003355704697986577,,,
CUST_00788,45,Male,Switzerland,32,11,452.28,4975.08,41,0,1,0,1,Beauty,SEPA,Mobile,0,0.0,0.030303030303030304,414.59,0.023809523809523808,,,
CUST_00789,65,Female,Austria,10,5,308.59,1542.95,363,1,0,0,1,Beauty,SEPA,Mobile,1,0.16666666666666666,0.0,257.15833333333336,0.0027472527472527475,,,
CUST_00790,46,Female,France,13,6,172.99,1037.94,346,1,0,0,1,Beauty,SEPA,Desktop,1,0.14285714285714285,0.0,148.27714285714288,0.002881844380403458,,,
CUST_00791,30,Female,France,47,6,191.44,1148.64,93,3,1,1,0,Books,Klarna,Mobile,0,0.42857142857142855,0.020833333333333332,164.0914285714286,0.010638297872340425,0.0,0.022,Low Risk
CUST_00792,63,Male,Germany,23,7,333.22,2332.54,104,2,0,1,0,Fashion,PayPal,Desktop,0,0.25,0.0,291.5675,0.009523809523809525,,,
CUST_00793,52,Female,Germany,50,8,361.74,2893.92,241,2,1,1,1,Home & Garden,PayPal,Desktop,0,0.2222222222222222,0.0196078431372549,321.5466666666667,0.004132231404958678,,,
CUST_00794,23,Female,France,23,7,97.42,681.94,260,1,0,1,1,Beauty,PayPal,Mobile,1,0.125,0.0,85.2425,0.0038314176245210726,,,
CUST_00795,35,Female,France,31,9,499.02,4491.18,170,1,0,0,1,Beauty,PayPal,Tablet,0,0.1,0.0,449.11800000000005,0.005847953216374269,,,
CUST_00796,68,Male,France,4,9,71.6,644.4,258,1,1,1,0,Sports,Klarna,Desktop,1,0.1,0.2,64.44,0.003861003861003861,,,
CUST_00797,22,Female,Netherlands,52,9,311.4,2802.6,250,2,0,0,1,Beauty,Klarna,Desktop,0,0.2,0.0,280.26,0.00398406374501992,,,
CUST_00798,64,Female,Germany,49,11,274.89,3023.79,303,0,1,0,0,Sports,PayPal,Mobile,0,0.0,0.02,251.9825,0.003289473684210526,,,
CUST_00799,42,Female,France,3,14,303.67,4251.38,30,1,2,0,1,Home & Garden,PayPal,Mobile,0,0.06666666666666667,0.5,283.42533333333336,0.03225806451612903,,,
CUST_00800,19,Male,Germany,21,7,276.21,1933.47,82,0,4,1,1,Beauty,PayPal,Mobile,0,0.0,0.18181818181818182,241.68375,0.012048192771084338,0.0,0.006,Low Risk
CUST_00801,27,Female,Germany,53,5,47.8,239.0,286,2,0,1,0,Electronics,Klarna,Tablet,1,0.3333333333333333,0.0,39.833333333333336,0.003484320557491289,,,
CUST_00802,47,Female,Netherlands,2,9,498.04,4482.36,355,1,0,1,1,Fashion,Klarna,Desktop,0,0.1,0.0,448.236,0.0028089887640449437,,,
CUST_00803,67,Female,Netherlands,4,11,491.01,5401.11,257,2,1,1,1,Electronics,Klarna,Tablet,0,0.16666666666666666,0.2,450.0925,0.003875968992248062,0.0,0.0013,Low Risk
CUST_00804,62,Male,Switzerland,1,7,271.69,1901.83,314,0,0,0,0,Books,Credit Card,Desktop,0,0.0,0.0,237.72875,0.0031746031746031746,,,
CUST_00805,22,Female,Germany,15,5,120.01,600.05,323,2,0,0,1,Books,Credit Card,Desktop,1,0.3333333333333333,0.0,100.00833333333333,0.0030864197530864196,,,
CUST_00806,50,Female,France,57,14,107.81,1509.34,23,4,1,1,1,Books,Klarna,Mobile,0,0.26666666666666666,0.017241379310344827,100.62266666666666,0.041666666666666664,0.0,0.0009,Low Risk
CUST_00807,18,Female,Germany,33,14,47.38,663.32,232,1,1,0,0,Beauty,PayPal,Tablet,1,0.06666666666666667,0.029411764705882353,44.221333333333334,0.004291845493562232,,,
CUST_00808,35,Male,Germany,6,9,313.69,2823.21,305,4,1,1,0,Beauty,PayPal,Mobile,0,0.4,0.14285714285714285,282.321,0.0032679738562091504,,,
CUST_00809,49,Male,Austria,7,12,249.55,2994.6,253,1,0,0,1,Sports,PayPal,Mobile,1,0.07692307692307693,0.0,230.35384615384615,0.003937007874015748,,,
CUST_00810,64,Female,Netherlands,19,10,219.83,2198.3,63,0,0,0,1,Home & Garden,Klarna,Mobile,0,0.0,0.0,199.84545454545457,0.015625,,,
CUST_00811,66,Male,Austria,44,12,272.1,3265.2,304,2,0,0,1,Electronics,Klarna,Mobile,0,0.15384615384615385,0.0,251.16923076923075,0.003278688524590164,,,
CUST_00812,28,Male,Germany,1,8,438.97,3511.76,44,3,0,0,0,Beauty,Klarna,Desktop,0,0.3333333333333333,0.0,390.1955555555556,0.022222222222222223,,,
CUST_00813,38,Male,Austria,39,10,53.94,539.4,51,4,1,1,1,Fashion,Klarna,Desktop,0,0.36363636363636365,0.025,49.03636363636363,0.019230769230769232,,,
CUST_00814,43,Female,Germany,19,8,281.16,2249.28,190,4,1,0,0,Fashion,Credit Card,Desktop,0,0.4444444444444444,0.05,249.92000000000002,0.005235602094240838,0.0,0.055,Low Risk
CUST_00815,42,Female,Austria,45,11,356.49,3921.39,240,1,1,1,1,Home & Garden,SEPA,Desktop,0,0.08333333333333333,0.021739130434782608,326.78249999999997,0.004149377593360996,,,
CUST_00816,39,Male,Germany,26,9,485.93,4373.37,207,0,1,0,0,Books,SEPA,Mobile,0,0.0,0.037037037037037035,437.337,0.004807692307692308,0.0,0.0011,Low Risk
CUST_00817,44,Male,Germany,44,8,375.05,3000.4,41,2,0,1,0,Electronics,Credit Card,Mobile,0,0.2222222222222222,0.0,333.3777777777778,0.023809523809523808,,,
CUST_00818,66,Male,France,12,14,283.09,3963.26,155,3,0,1,1,Sports,SEPA,Mobile,0,0.2,0.0,264.21733333333333,0.00641025641025641,,,
CUST_00819,30,Female,Switzerland,22,10,388.05,3880.5,98,3,1,0,1,Sports,SEPA,Desktop,0,0.2727272727272727,0.043478260869565216,352.77272727272725,0.010101010101010102,,,
CUST_00820,50,Female,Germany,13,7,498.59,3490.13,57,3,1,0,0,Books,SEPA,Desktop,0,0.375,0.07142857142857142,436.26625,0.017241379310344827,0.0,0.0001,Low Risk
CUST_00821,51,Male,Germany,28,9,446.59,4019.31,170,0,0,1,0,Sports,PayPal,Mobile,0,0.0,0.0,401.931,0.005847953216374269,0.0,0.0006,Low Risk
CUST_00822,58,Male,Austria,14,8,62.77,502.16,268,2,0,0,0,Books,Credit Card,Desktop,1,0.2222222222222222,0.0,55.79555555555556,0.0037174721189591076,1.0,0.8757,High Risk
CUST_00823,52,Male,Germany,22,10,295.92,2959.2,338,0,1,1,1,Sports,Credit Card,Mobile,0,0.0,0.043478260869565216,269.0181818181818,0.0029498525073746312,0.0,0.3127,Medium Risk
CUST_00824,18,Male,Germany,30,10,397.51,3975.1,60,1,2,1,1,Fashion,Credit Card,Mobile,0,0.09090909090909091,0.06451612903225806,361.3727272727273,0.01639344262295082,,,
CUST_00825,38,Female,Germany,44,10,342.5,3425.0,64,1,0,1,0,Fashion,PayPal,Tablet,0,0.09090909090909091,0.0,311.3636363636364,0.015384615384615385,,,
CUST_00826,65,Male,Germany,20,6,220.14,1320.84,260,5,2,1,0,Beauty,Credit Card,Tablet,1,0.7142857142857143,0.09523809523809523,188.69142857142856,0.0038314176245210726,,,
CUST_00827,23,Female,Switzerland,44,12,174.77,2097.24,363,2,1,0,1,Beauty,PayPal,Mobile,1,0.15384615384615385,0.022222222222222223,161.32615384615383,0.0027472527472527475,,,
CUST_00828,45,Male,Netherlands,27,6,320.96,1925.76,190,1,0,1,1,Books,SEPA,Mobile,0,0.14285714285714285,0.0,275.10857142857145,0.005235602094240838,,,
CUST_00829,34,Male,France,38,4,217.94,871.76,61,1,0,0,0,Electronics,PayPal,Desktop,0,0.2,0.0,174.352,0.016129032258064516,,,
CUST_00830,22,Male,Switzerland,59,14,208.16,2914.24,244,0,1,0,0,Electronics,PayPal,Desktop,0,0.0,0.016666666666666666,194.28266666666664,0.004081632653061225,0.0,0.0233,Low Risk
CUST_00831,48,Male,France,42,13,421.64,5481.32,177,2,1,0,0,Home & Garden,SEPA,Desktop,0,0.14285714285714285,0.023255813953488372,391.5228571428571,0.0056179775280898875,,,
CUST_00832,22,Male,Germany,52,9,171.51,1543.59,159,0,0,0,0,Books,Credit Card,Mobile,0,0.0,0.0,154.35899999999998,0.00625,0.0,0.0323,Low Risk
CUST_00833,55,Female,Germany,56,10,329.56,3295.6,42,1,2,1,1,Fashion,Klarna,Mobile,0,0.09090909090909091,0.03508771929824561,299.59999999999997,0.023255813953488372,,,
CUST_00834,20,Male,Germany,41,4,439.25,1757.0,20,2,1,1,1,Home & Garden,PayPal,Mobile,0,0.4,0.023809523809523808,351.4,0.047619047619047616,,,
CUST_00835,40,Male,Germany,34,8,318.45,2547.6,112,0,1,0,1,Sports,SEPA,Mobile,0,0.0,0.02857142857142857,283.06666666666666,0.008849557522123894,,,
CUST_00836,54,Male,Switzerland,39,4,256.54,1026.16,212,1,3,0,0,Beauty,Credit Card,Mobile,1,0.2,0.075,205.23200000000003,0.004694835680751174,,,
CUST_00837,54,Female,Netherlands,41,6,36.95,221.7,96,1,0,0,0,Beauty,Credit Card,Tablet,0,0.14285714285714285,0.0,31.67142857142857,0.010309278350515464,0.0,0.0874,Low Risk
CUST_00838,27,Female,Germany,57,11,347.15,3818.65,20,3,0,1,0,Home & Garden,SEPA,Mobile,0,0.25,0.0,318.22083333333336,0.047619047619047616,,,
CUST_00839,27,Female,France,44,5,498.81,2494.05,16,1,1,1,1,Home & Garden,Klarna,Mobile,0,0.16666666666666666,0.022222222222222223,415.675,0.058823529411764705,,,
CUST_00840,36,Female,Netherlands,37,11,408.05,4488.55,57,0,0,1,1,Fashion,Klarna,Mobile,0,0.0,0.0,374.04583333333335,0.017241379310344827,,,
CUST_00841,34,Male,Switzerland,1,7,324.54,2271.78,275,1,1,1,1,Sports,Klarna,Desktop,1,0.125,0.5,283.9725,0.0036231884057971015,,,
CUST_00842,38,Male,Austria,54,12,245.19,2942.28,223,1,0,0,0,Books,PayPal,Desktop,0,0.07692307692307693,0.0,226.32923076923078,0.004464285714285714,0.0,0.0129,Low Risk
CUST_00843,31,Male,France,15,5,127.68,638.4,13,0,1,0,1,Electronics,PayPal,Desktop,0,0.0,0.0625,106.39999999999999,0.07142857142857142,,,
CUST_00844,26,Female,Netherlands,32,3,352.21,1056.63,247,3,1,1,1,Electronics,SEPA,Desktop,0,0.75,0.030303030303030304,264.1575,0.004032258064516129,1.0,0.5548,Medium Risk
CUST_00845,63,Male,France,8,8,105.1,840.8,20,0,0,1,0,Home & Garden,PayPal,Desktop,0,0.0,0.0,93.42222222222222,0.047619047619047616,0.0,0.0018,Low Risk
CUST_00846,18,Male,France,33,9,445.78,4012.02,363,2,0,1,0,Home & Garden,Klarna,Mobile,0,0.2,0.0,401.202,0.0027472527472527475,,,
CUST_00847,68,Female,Germany,18,6,189.91,1139.46,332,1,2,1,0,Home & Garden,SEPA,Desktop,1,0.14285714285714285,0.10526315789473684,162.78,0.003003003003003003,,,
CUST_00848,62,Female,Germany,45,5,211.9,1059.5,239,1,1,1,0,Electronics,PayPal,Desktop,0,0.16666666666666666,0.021739130434782608,176.58333333333334,0.004166666666666667,,,
CUST_00849,30,Female,France,29,5,123.7,618.5,35,0,1,1,1,Beauty,Credit Card,Mobile,0,0.0,0.03333333333333333,103.08333333333333,0.027777777777777776,,,
CUST_00850,21,Male,Germany,32,9,251.2,2260.8,169,0,1,1,1,Beauty,Credit Card,Mobile,0,0.0,0.030303030303030304,226.08,0.0058823529411764705,0.0,0.0176,Low Risk
CUST_00851,18,Male,Germany,33,7,346.62,2426.34,332,0,2,1,0,Electronics,Klarna,Mobile,1,0.0,0.058823529411764705,303.2925,0.003003003003003003,1.0,0.6045,High Risk
CUST_00852,66,Female,Netherlands,5,6,165.33,991.98,280,1,2,1,1,Beauty,PayPal,Mobile,0,0.14285714285714285,0.3333333333333333,141.71142857142857,0.0035587188612099642,,,
CUST_00853,57,Male,Germany,18,9,356.88,3211.92,201,1,1,0,1,Fashion,Klarna,Desktop,0,0.1,0.05263157894736842,321.192,0.0049504950495049506,,,
CUST_00854,49,Female,France,48,10,317.88,3178.8,325,1,0,1,1,Books,SEPA,Mobile,0,0.09090909090909091,0.0,288.9818181818182,0.003067484662576687,,,
CUST_00855,51,Female,France,58,6,198.75,1192.5,159,0,0,1,1,Home & Garden,PayPal,Mobile,0,0.0,0.0,170.35714285714286,0.00625,,,
CUST_00856,45,Male,Switzerland,10,8,170.15,1361.2,314,1,0,0,1,Books,PayPal,Desktop,1,0.1111111111111111,0.0,151.24444444444444,0.0031746031746031746,,,
CUST_00857,48,Female,France,36,6,433.44,2600.64,98,0,1,1,0,Sports,SEPA,Desktop,0,0.0,0.02702702702702703,371.52,0.010101010101010102,,,
CUST_00858,25,Female,Germany,33,3,25.73,77.19,316,1,0,1,1,Sports,Klarna,Desktop,1,0.25,0.0,19.2975,0.0031545741324921135,1.0,0.9719,High Risk
CUST_00859,56,Female,France,23,11,363.63,3999.93,11,3,0,0,0,Beauty,Credit Card,Tablet,0,0.25,0.0,333.3275,0.08333333333333333,,,
CUST_00860,43,Male,Austria,40,5,220.28,1101.4,73,3,0,0,1,Electronics,Klarna,Mobile,0,0.5,0.0,183.5666666666667,0.013513513513513514,,,
CUST_00861,51,Female,Switzerland,5,7,364.49,2551.43,214,0,0,1,0,Books,PayPal,Mobile,0,0.0,0.0,318.92875,0.004651162790697674,,,
CUST_00862,20,Female,Germany,34,13,263.61,3426.93,40,2,1,0,0,Fashion,Credit Card,Mobile,0,0.14285714285714285,0.02857142857142857,244.78071428571428,0.024390243902439025,,,
CUST_00863,67,Female,Germany,24,7,60.25,421.75,208,2,3,1,1,Books,PayPal,Mobile,0,0.25,0.12,52.71875,0.004784688995215311,,,
CUST_00864,29,Female,Switzerland,17,5,491.39,2456.95,74,2,1,1,1,Sports,SEPA,Mobile,0,0.3333333333333333,0.05555555555555555,409.4916666666666,0.013333333333333334,,,
CUST_00865,18,Female,Germany,31,5,61.3,306.5,34,1,2,1,1,Sports,SEPA,Desktop,0,0.16666666666666666,0.0625,51.083333333333336,0.02857142857142857,0.0,0.0119,Low Risk
CUST_00866,61,Female,France,7,3,96.05,288.15,62,0,0,1,1,Beauty,Credit Card,Desktop,0,0.0,0.0,72.0375,0.015873015873015872,,,
CUST_00867,22,Female,Germany,17,5,221.76,1108.8,79,3,1,1,1,Electronics,PayPal,Mobile,0,0.5,0.05555555555555555,184.79999999999998,0.0125,,,
CUST_00868,47,Male,Germany,28,9,473.42,4260.78,173,0,0,0,0,Sports,Credit Card,Desktop,0,0.0,0.0,426.078,0.005747126436781609,,,
CUST_00869,47,Male,Germany,38,7,160.67,1124.69,95,2,1,0,1,Fashion,Credit Card,Mobile,0,0.25,0.02564102564102564,140.58625,0.010416666666666666,,,
CUST_00870,34,Female,Germany,22,10,292.96,2929.6,5,0,0,1,1,Home & Garden,Credit Card,Desktop,0,0.0,0.0,266.3272727272727,0.16666666666666666,,,
CUST_00871,65,Male,Netherlands,15,6,270.29,1621.74,307,3,1,1,0,Electronics,PayPal,Desktop,1,0.42857142857142855,0.0625,231.67714285714285,0.003246753246753247,,,
CUST_00872,64,Male,Switzerland,37,10,178.47,1784.7,353,2,1,0,0,Books,SEPA,Mobile,1,0.18181818181818182,0.02631578947368421,162.24545454545455,0.002824858757062147,,,
